Title,Price,Stock,URL
ASUS ROG HYPERION GR701 FULL TOWER GAMING CASE,"Rs:150,000.00or 3 XRs:56,000.00with",Available / Check Site,https://mdcomputers.lk/product/asus-rog-hyperion-gr701-full-tower-gaming-case/
ASUS DUAL GEFORCE RTX 5060 8GB GDDR7 GRAPHICS CARD,"Rs:150,000.00Rs:161,500.00or 3 XRs:56,000.00with",Out of Stock,https://mdcomputers.lk/product/asus-dual-geforce-rtx-5060-8gb-gddr7-graphics-card/
MSI MAG 346CQRF X24 34″ UWQHD (3440 X 1440) 240Hz 0.5ms Adaptive Sync Curved Gaming Monitor ( 3 Years Warranty),"Rs:150,000.00Rs:156,000.00or 3 XRs:56,000.00with",Out of Stock,https://mdcomputers.lk/product/msi-mag-346cqrf-x24-34-uwqhd-3440-x-1440-240hz-0-5ms-adaptive-sync-curved-gaming-monitor-3-years-warranty/
MARSRHINO INFINITE AIR GOLD GAMING CHAIR ( 01 y ),"Rs:150,000.00Rs:165,000.00or 3 XRs:56,000.00with",Available / Check Site,https://mdcomputers.lk/product/marsrhino-infinite-air-gold-gaming-chair-01-y/
MSI MAG Z890 TOMAHAWK WIFI DDR5 MOTHERBOARD( 3 YEARS WARRANTY ),"Rs:152,000.00or 3 XRs:56,746.67with",Available / Check Site,https://mdcomputers.lk/product/msi-mag-z890-tomahawk-wifi-ddr5-motherboard-3-years-warranty/
ZOTAC GAMING GEFORCE RTX5060 8GB TWIN EDGE OC BRAND NEW VGA,"Rs:152,000.00or 3 XRs:56,746.67with",Out of Stock,https://mdcomputers.lk/product/zotac-gaming-geforce-rtx5060-8gb-twin-edge-oc-brand-new-vga/
ASUS VIVOBOOK X1504VA CORE I3 13TH GEN – 8GB / 512GB NVME SSD – DISPLAY UNIT,"Rs:152,000.00or 3 XRs:56,746.67with",Out of Stock,https://mdcomputers.lk/product/asus-vivobook-x1504va-core-i3-13th-gen-8gb-512gb-nvme-ssd-display-unit/
"INTEL CORE I9 TRAY PROCESSOR 14900K (36M CACHE, UP TO 6.00 GHZ)","Rs:152,500.00Rs:164,500.00or 3 XRs:56,933.33with",Out of Stock,https://mdcomputers.lk/product/intel-core-i9-processor-14900k-36m-cache-up-to-6-00-ghz/
AMD RYZEN 9 9900X PROCESSOR ( 03 YEARS WARRANTY ),"Rs:153,500.00Rs:158,500.00or 3 XRs:57,306.67with",Out of Stock,https://mdcomputers.lk/product/amd-ryzen-9-9900x-processor-03-years-warranty/
"Intel Core I7-14700K Processor 33M Cache Up To 5.6 GHz (28 Threads , 20 Cores ) Desktop Processor -( 3 YEARS WARRANTY)","Rs:155,000.00or 3 XRs:57,866.67with",Available / Check Site,https://mdcomputers.lk/product/intel-core-i7-processor-14700k-33m-cache-up-to-5-60-ghz/
GIGABYTE Z790 AOURUS ELITE AX ATX BRAND NEW MOTHERBOARD ( 03 years warranty ),"Rs:155,000.00or 3 XRs:57,866.67with",Available / Check Site,https://mdcomputers.lk/product/gigabyte-z790-aourus-elite-ax-atx-brand-new-motherboard-03-years-warranty/
"AMD RYZEN 7 9800X3D (8 CORES, 16 THREADS) UP TO 5.2GHZ DESKTOP PROCESSOR(3 YEARS WARRANTY) -WITHOUT BOX","Rs:156,000.00Rs:206,000.00or 3 XRs:58,240.00with",Available / Check Site,https://mdcomputers.lk/product/amd-ryzen-7-9800x3d-8-cores-16-threads-up-to-5-2ghz-desktop-processor3-years-warranty-without-box/
MSI GEFORCE RTX 5060 VENTUS 2X OC 8GB GDDR7X BRAND NEW GRAPHICS CARD ( 3 years warranty ),"Rs:156,000.00Rs:165,000.00or 3 XRs:58,240.00with",Out of Stock,https://mdcomputers.lk/product/msi-geforce-rtx-5060-ventus-2x-oc-8gb-gddr7/
SAMSUNG 990 PRO 2TB PCIE 4.0 M.2 NVME SSD ( 3 YEARS WARRANTY ),"Rs:157,000.00Rs:165,000.00or 3 XRs:58,613.33with",Available / Check Site,https://mdcomputers.lk/product/samsung-990-pro-2tb-pcie-4-0-nvme-m-2-ssd-3-years-warranty/
LENOVO IDEAPAD 1 15AMN7 – RYZEN 5 7520U / 8GB DDR5 RAM / 256GB NVME SSD / 15.6 FHD BRAND NEW LAPTOP,"Rs:157,000.00Rs:159,000.00or 3 XRs:58,613.33with",Out of Stock,https://mdcomputers.lk/product/lenovo-ideapad-1-15amn7-ryzen-5-7520u-8gb-ddr5-ram-256gb-nvme-ssd-15-6-fhd-brand-new-laptop/
ASUS ROG STRIX 30″ XG309CM 2560×1080 Ultra Wide 220Hz BRAND NEW MONITOR,"Rs:158,500.00or 3 XRs:59,173.33with",Available / Check Site,https://mdcomputers.lk/product/asus-rog-strix-30-xg309cm-2560x1080-ultra-wide-220hz-brand-new-monitor/
ASUS ROG RYUJIN III 360 ARGB EXTREME BRAND NEW CPU LIQUID COOLER,"Rs:159,000.00or 3 XRs:59,360.00with",Available / Check Site,https://mdcomputers.lk/product/asus-rog-ryujin-iii-360-argb-extreme-brand-new-cpu-liquid-cooler/
MSI GeForce RTX 5060 Ti 8G SHADOW 2X BRAND NEW GRHAPIC CARD ( display unit ),"Rs:160,000.00Rs:180,000.00or 3 XRs:59,733.33with",Out of Stock,https://mdcomputers.lk/product/msi-geforce-rtx-5060-ti-8g-shadow-2x-brand-new-grhapic-card-display-unit/
MSI OPTIX AG321CQR FREESYNC RGB CURVED GAMING MONITOR,"Rs:162,000.00or 3 XRs:60,480.00with",Available / Check Site,https://mdcomputers.lk/product/msi-optix-ag321cqr-freesync-rgb-curved-gaming-monitor/
ASUS ROG THOR PLATINUM III 1200W BRAND NEW POWER SUPPLY UNITS,"Rs:162,000.00or 3 XRs:60,480.00with",Available / Check Site,https://mdcomputers.lk/product/asus-rog-thor-platinum-iii-1200w-brand-new-power-supply-units/
HP 15 ( FDO133WM ) INTEL CORE I3 – N305 / DDR4 8GB RAM / 256GB NVME SSD BRAND NEW LAPTOP,"Rs:162,000.00Rs:172,000.00or 3 XRs:60,480.00with",Out of Stock,https://mdcomputers.lk/product/hp-15-fdo133wm-intel-core-i3-n305-ddr4-8gb-ram-256gb-nvme-ssd-brand-new-laptop-2/
AMD RYZEN™ 9 7950X (UP TO 5.7GHZ 16-CORES 32-THREADS) 80M CACHE ( FOR PC BUILD ONLY ),"Rs:162,500.00Rs:186,500.00or 3 XRs:60,666.67with",Available / Check Site,https://mdcomputers.lk/product/amd-ryzen-9-7950x-brand-new-processor/
ASUS VIVOBOOK F1504 CORE I3 13TH GEN – 8GB / 512GB NVME SSD BRAND NEW LAPTOP,"Rs:163,000.00Rs:176,000.00or 3 XRs:60,853.33with",Out of Stock,https://mdcomputers.lk/product/asus-vivobook-x1504va-nj451-core-i3-13th-gen-4gb-ram-512gb-ssd-15-6%e2%80%b3fhd-dos/
Asus TUF Gaming GeForce RTX5060 8GB GDDR7X OC Graphics Card ( 3 YEARS WARRANTY),"Rs:164,000.00or 3 XRs:61,226.67with",Out of Stock,https://mdcomputers.lk/product/asus-tuf-gaming-geforce-rtx5060-8gb-gddr7x-oc-graphics-card-3-years-warranty/
ASUS RTX™ 5060 LOW PROFILE BRK 8GB GDDR7 OC EDITION BRAND NEW GRAPHICS CARD ( 03 years warranty ),"Rs:164,000.00or 3 XRs:61,226.67with",Out of Stock,https://mdcomputers.lk/product/asus-rtx-5060-low-profile-brk-8gb-gddr7-oc/
ASUS PROART 27″ PA278CV USB-C 2K 100% SRGB CALMAN VERIFIED PROFESSIONAL MONITOR,"Rs:165,000.00Rs:170,000.00or 3 XRs:61,600.00with",Available / Check Site,https://mdcomputers.lk/product/asus-proart-27-pa278cv-usb-c-2k-100-srgb-calman-verified-professional-monitor/
ASUS VIVOBOOK 14 X1404VA CORE I5 13TH GEN ( 1335U ) / 8GB RAM / 512GB NVME / BRAND NEW LAPTOP,"Rs:165,000.00Rs:169,500.00or 3 XRs:61,600.00with",Out of Stock,https://mdcomputers.lk/product/asus-vivobook-x1404va-core-i5-13th-gen-1335u-8gb-ram-512gb-nvme-brand-new-laptop/
Apple MacBook Pro 2019 + i7 16GB RAM / 256GB SSD (BRAND-NEW) CONDITON,"Rs:165,000.00Rs:178,000.00or 3 XRs:61,600.00with",Out of Stock,https://mdcomputers.lk/product/apple-macbook-pro-2019-i7-16gb-ram-256gb-ssd-brand-new-conditon/
PlayStation®5 Digital Edition Console ( PS5 ),"Rs:165,000.00Rs:205,000.00or 3 XRs:61,600.00with",Out of Stock,https://mdcomputers.lk/product/playstation5-digital-edition-console/
KOORUI 27″ S2741LM 4K HDR 1400 MINI LED 100% SRGB 320Hz/160Hz BRAND NEW MONITOR,"Rs:165,000.00Rs:169,000.00or 3 XRs:61,600.00with",Out of Stock,https://mdcomputers.lk/product/koorui-27-s2741lm-4k-hdr-1400-mini-led-100-srgb-320hz-160hz-brand-new-monitor/
ASUS ROG HYPERION GR701 FULL TOWER GAMING CASE- WHITE ( 01Y ),"Rs:165,000.00or 3 XRs:61,600.00with",Available / Check Site,https://mdcomputers.lk/product/asus-rog-hyperion-gr701-full-tower-gaming-case-white-01y/
RTX3080 12GB USED VGA ( RANDOM BRAND ),"Rs:165,000.00Rs:172,000.00or 3 XRs:61,600.00with",Out of Stock,https://mdcomputers.lk/product/rtx3080-12gb-used-vga-random-brand/
MSI MAG X870E Tomahawk (WIFI) DDR5 Motherboard,"Rs:166,000.00Rs:176,000.00or 3 XRs:61,973.33with",Available / Check Site,https://mdcomputers.lk/product/msi-mag-x870e-tomahawk-wifi-ddr5-motherboard/
ASUS TUF GAMING VG27AQ 2K  COMPATIBLE GAMING MONITOR,"Rs:167,000.00or 3 XRs:62,346.67with",Available / Check Site,https://mdcomputers.lk/product/asus-tuf-gaming-vg27aq-2k-compatible-gaming-monitor/
ACER GO 15 ( AG15-21PT-R5GQ ) AMD RYZEN 5 7520U / 8GB RAM / 512GB NVME SSD BRAND NEW LAPTOP,"Rs:167,000.00Rs:169,000.00or 3 XRs:62,346.67with",Out of Stock,https://mdcomputers.lk/product/acer-go-15-ag15-21pt-r5gq-amd-ryzen-5-7520u-8gb-ram-512gb-nvme-ssd-brand-new-laptop/
HP 15S – CORE I5 12TH GEN +8GB RAM -512GB NVME SSD BRAND NEW LAPTOP,"Rs:167,999.00or 3 XRs:62,719.63with",Out of Stock,https://mdcomputers.lk/product/hp-15s-core-i5-12th-gen-8gb-ram-512gb-nvme-ssd-brand-new-laptop/
ASUS VIVOBOOK – RYZEN 5 + DDR5 8GB RAM / 512GB NVME SSD -BRAND NEW LAPTOP,"Rs:168,000.00Rs:170,000.00or 3 XRs:62,720.00with",Out of Stock,https://mdcomputers.lk/product/asus-vivobook-go-15-l1504fa-amd-ryzen-5-7520u-8gb-ddr5-512gb-nvme-radeon-graphics-15-6-win-11/
APPLE MACBOOK PRO 2020 I5 / 16GB RAM / 512GB SSD,"Rs:169,000.00or 3 XRs:63,093.33with",Out of Stock,https://mdcomputers.lk/product/apple-macbook-pro-2017-i7-16gb-ram-256gb-ssd-brand-new-conditon/
ASUS VIVOBOOK GO E1504GA-WS35 CORE I3 – N305 /  8GB RAM / 256GB NVME SSD BRAND NEW LAPTOP,"Rs:169,000.00Rs:170,000.00or 3 XRs:63,093.33with",Out of Stock,https://mdcomputers.lk/product/asus-vivobook-go-e1504ga-ws35-core-i3-n305-8gb-ram-256gb-nvme-ssd-brand-new-laptop/
"ASUS PROART PA278CGV 27″ IPS 2560 x 1440 144Hz CALMAN VERIFIIED, USB-C BRAND NEW MONITOR ( 03 years warranty )","Rs:169,500.00or 3 XRs:63,280.00with",Available / Check Site,https://mdcomputers.lk/product/asus-proart-pa278cgv-27-ips-2560-x-1440-144hz-calman-verifiied-usb-c-brand-new-monitor/
MSI GEFORCE RTX 4060 TI VENTUS OC 2X 8GB GDDR6X GRAPHICS CARD,"Rs:170,000.00Rs:210,000.00or 3 XRs:63,466.67with",Out of Stock,https://mdcomputers.lk/product/msi-geforce-rtx-4060-ti-ventus-oc-2x-8gb-gddr6x-graphics-card/
ASUS VVIVOBOOK – CORE I5 13TH GEN +8GB RAM / 512GB NVME SSD -BRAND NEW LAPTOP,"Rs:170,000.00Rs:180,000.00or 3 XRs:63,466.67with",Out of Stock,https://mdcomputers.lk/product/asus-vvivobook-core-i5-13th-gen-8gb-ram-512gb-nvme-ssd-brand-new-laptop/
GIGABYTE GEFORCE RTX5060TI  WINDFORCE OC 8GB BRAND NEW GRAPHIC CARD,"Rs:170,000.00or 3 XRs:63,466.67with",Out of Stock,https://mdcomputers.lk/product/gigabyte-geforce-rtx5060ti-windforce-oc-8gb-brand-new-graphic-card/
APPLE IPHONE 13 PROMAX USED MOBILE PHONE – 256GB,"Rs:170,000.00Rs:175,000.00or 3 XRs:63,466.67with",Out of Stock,https://mdcomputers.lk/product/apple-iphone-13-promax-used-mobile-phone-256gb/
MSI RTX3080 12GB VENTUS 3X USED GRAPHIC CARD,"Rs:170,000.00Rs:190,000.00or 3 XRs:63,466.67with",Out of Stock,https://mdcomputers.lk/product/msi-rtx3080-10gb-gaming-z-used-graphics-card/
HP 15 – RYZEN 5 7520U +16GB RAM -512GB NVME SSD Brand-New| Laptop,"Rs:171,000.00or 3 XRs:63,840.00with",Out of Stock,https://mdcomputers.lk/product/hp-15-ryzen-5-7520u-16gb-ram-512gb-nvme-ssd-brand-new-laptop/
DELL LAP 15 DC15250 CORE I3 14TH GEN ( 100U ) FHD 120hz 8GB RAM / 512GB NVME SSD BRAND NEW LAPTOP,"Rs:173,000.00Rs:183,000.00or 3 XRs:64,586.67with",Out of Stock,https://mdcomputers.lk/product/dell-lap-15-dc15250-core-i3-14th-gen-100u-8gb-ram-512gb-nvme-ssd-brand-new-laptop/
DELL VOSTRO 3530 -CORE I5 13TH GRN 8GB RAM /512GB NVME SSD Laptop,"Rs:174,000.00Rs:177,000.00or 3 XRs:64,960.00with",Out of Stock,https://mdcomputers.lk/product/dell-vostro-3530-core-i5-13th-grn-8gb-ram-512gb-nvme-ssd-laptop/
MSI GEFORCE RTX™ 4060 GAMING X 8G,"Rs:175,000.00Rs:200,000.00or 3 XRs:65,333.33with",Out of Stock,https://mdcomputers.lk/product/msi-geforce-rtx-4060-gaming-x-8g/
ASUS ROG STRIX Z790-F GAMING WIFI II,"Rs:175,000.00Rs:200,000.00or 3 XRs:65,333.33with",Available / Check Site,https://mdcomputers.lk/product/asus-rog-strix-z790-f-gaming-wifi-ii/
ASUS ROG X670E-F GAMING WI-FI DDR5 MOTHERBOARD (3 YEARS WARRANTY),"Rs:175,000.00or 3 XRs:65,333.33with",Available / Check Site,https://mdcomputers.lk/product/asus-rog-x670e-f-gaming-wi-fi-ddr5-motherboard-3-years-warranty/
ACER ASPIRE LITE 16 – 52P – 551Z CORE I5 13TH GEN ( 1334U ) 16GB RAM / 512GB NVME BRAND NEW LAPTOP,"Rs:175,000.00or 3 XRs:65,333.33with",Out of Stock,https://mdcomputers.lk/product/acer-aspire-lite-16-52p-551z-core-i5-13th-gen-1334u-16gb-ram-512gb-nvme-brand-new-laptop/
ASUS VIVOBOOK 15 X1504VA – CORE I5 13TH GEN +8GB RAM / 512GB NVME SSD -BRAND NEW LAPTOP,"Rs:175,000.00or 3 XRs:65,333.33with",Out of Stock,https://mdcomputers.lk/product/asus-vivobook-15-x1504va-core-i5-13th-gen-8gb-ram-512gb-nvme-ssd-brand-new-laptop/
ACER ASPIRE LITE AL16-52P-59QU / CORE I5 13TH GEN / 16GB RAM / 512GB NVME SSD BRAND NEW LAPTOP,"Rs:175,000.00or 3 XRs:65,333.33with",Out of Stock,https://mdcomputers.lk/product/acer-aspire-lite-al16-52p-59qu-core-i5-13th-gen-16gb-ram-512gb-nvme-ssd-brand-new-laptop/
LENOVO IDEAPAD SLIM 3 INTEL CORE I5 13420H – 8GB RAM – 512GB NVME SSD BRAND NEW LAPTOP,"Rs:177,000.00Rs:179,000.00or 3 XRs:66,080.00with",Out of Stock,https://mdcomputers.lk/product/lenovo-ideapad-slim-3-intel-core-i5-13420h-8gb-ram-512gb-nvme-ssd-brand-new-laptop/
ASUS EXPERTBOOK – I5 13TH GEN  8GB RAM / 512GB NVME SSD BRAND NEW LAPTOP,"Rs:177,990.00or 3 XRs:66,449.60with",Out of Stock,https://mdcomputers.lk/product/asus-expertbook-i5-13th-gen-8gb-ram-512gb-nvme-ssd-brand-new-laptop/
HP 250 G10  INTEL CORE I5 13TH – 8GB RAM – 512GB NVME SSD BRAND NEW LAPTOP,"Rs:179,000.00Rs:183,000.00or 3 XRs:66,826.67with",Out of Stock,https://mdcomputers.lk/product/hp-250-g10-i5-13th-16gb-ram-512gb-nvme-ssd-brand-new-laptop/
APPLE IPHONE 14 PRO USED MOBILE PHONE – 128GB,"Rs:179,000.00Rs:180,000.00or 3 XRs:66,826.67with",Out of Stock,https://mdcomputers.lk/product/apple-iphone-14-pro-used-mobile-phone-128gb/
APPLE MACBOOK PRO 2019 – I7 – 32GB RAM – 512GB SSD 16 INCH,"Rs:179,000.00or 3 XRs:66,826.67with",Out of Stock,https://mdcomputers.lk/product/apple-macbook-pro-2019-i7-32gb-ram-512gb-ssd-16-inch/
ASROCK X870E TAICHI BRAND NEW MOTHERBOARD ( 03 Years Warranty ),"Rs:179,000.00Rs:182,000.00or 3 XRs:66,826.67with",Available / Check Site,https://mdcomputers.lk/product/asrock-x870e-taichi-brand-new-motherboard/
Corsair AX1600I – 1600 WATT 80 Plus Titanium Certified Fully Modular Power Supply ( 3 YEARS WARRANTY ),"Rs:180,000.00or 3 XRs:67,200.00with",Available / Check Site,https://mdcomputers.lk/product/corsair-ax1600i-1600-watt-80-plus-titanium-certified-fully-modular-power-supply-3-years-warranty/
GIGABYTE GEFORCE RTX 5060 WINDFORCE 8GB BRAND NEW GRAPIC CARD,"Rs:180,000.00Rs:190,000.00or 3 XRs:67,200.00with",Out of Stock,https://mdcomputers.lk/product/gigabyte-geforce-rtx-5060-windforce-8gb-brand-new-grapic-card/
LENOVO IDEAPAD 1i 15IRU7 CORE I5 – 1335U / 16GB RAM / 256GB SSD BRAND NEW LAPTOP,"Rs:180,000.00Rs:190,000.00or 3 XRs:67,200.00with",Out of Stock,https://mdcomputers.lk/product/lenovo-idepad-1i-15iru7-core-i5-1335u-16gb-ram-256gb-ssd-brand-new-laptop/
DELL VOSTRO 3530 I3 – 1305U / 8GB RAM /512GB NVME SSD BRAND NEW LAPTOP,"Rs:182,000.00Rs:189,000.00or 3 XRs:67,946.67with",Out of Stock,https://mdcomputers.lk/product/dell-vostro-3530-i3-1305u-8gb-ram-512gb-nvme-ssd-brand-new-laptop/
ASUS VIVOBOOK X1504VA CORE I3 13TH GEN – 8GB / 512GB NVME SSD BRAND NEW LAPTOP,"Rs:182,000.00Rs:189,000.00or 3 XRs:67,946.67with",Out of Stock,https://mdcomputers.lk/product/asus-vivobook-x1504va-core-i3-13th-gen-8gb-512gb-nvme-ssd-brand-new-laptop/
ASUS PROART Z790-CREATOR WIFI,"Rs:185,000.00Rs:215,000.00or 3 XRs:69,066.67with",Available / Check Site,https://mdcomputers.lk/product/asus-proart-z790-creator-wifi/
"ASUS ProArt Display PA279CV Professional Monitor – 27-inch, IPS, 4K UHD (3840 x 2160), 100% sRGB, 100% Rec. 709, Color Accuracy ΔE < 2, Calman Verified, USB-C, ProArt Preset, ProArt Palette, Ergonomic Stand","Rs:185,000.00or 3 XRs:69,066.67with",Available / Check Site,https://mdcomputers.lk/product/asus-proart-display-pa279cv-professional-monitor-27-inch-ips-4k-uhd-3840-x-2160-100-srgb-100-rec-709-color-accuracy-%ce%b4e-2-calman-verified-usb-c-proart-preset-proart-palette-ergono/
ASUS VIVOBOOK F1502ZA-EJ2471 i5-12500H 12TH GEN 16 GB RAM /512 SSD /INTERGRATED 15.6″FHD DOS US ENGLISH QUIET BLUE,"Rs:185,000.00or 3 XRs:69,066.67with",Out of Stock,https://mdcomputers.lk/product/asus-vivobook-f1502za-ej2471-i5-12500h-12th-gen-16-gb-ram-512-ssd-intergrated-15-6fhd-dos-us-english-quiet-blue/
ASUS Dual GeForce RTX 5060TI 16GB GDDR7 OC Graphics Card,"Rs:185,000.00Rs:189,000.00or 3 XRs:69,066.67with",Out of Stock,https://mdcomputers.lk/product/asus-dual-geforce-rtx-5060ti-16gb-gddr7-oc-graphics-card-3-years-warranty/
APPLE MACBOOK PRO 2020 I5 / 32GB RAM / 512GB SSD,"Rs:185,000.00or 3 XRs:69,066.67with",Out of Stock,https://mdcomputers.lk/product/apple-macbook-pro-2020-i5-16gb-ram-512gb-ssd/
MSI RTX 4060 Ti Gaming X Slim 16GB Graphics Card,"Rs:185,500.00Rs:205,000.00or 3 XRs:69,253.33with",Out of Stock,https://mdcomputers.lk/product/msi-geforce-rtx-4060-ti-gaming-x-16gb-gddr6-graphics-card-3-years-warranty/
MSI GeForce RTX™ 5060 TI 8G GAMING TRIO OC,"Rs:186,500.00Rs:189,000.00or 3 XRs:69,626.67with",Out of Stock,https://mdcomputers.lk/product/msi-geforce-rtx-5060-ti-8g-gaming-trio-oc/
CORSAIR VENGEANCE RGB DDR5 6000MHZ 16GB- AMD KIT (2 x 16GB) ( 10 YEARS WARRANTY ),"Rs:187,000.00Rs:1,970,000.00or 3 XRs:69,813.33with",Available / Check Site,https://mdcomputers.lk/product/corsair-vengeance-rgb-32gb-2x16-ddr5-dram-6000mhz-amd-expo-intel-xmp-memory/
ASUS VIVOBOOK GO 15 E1504FA – AMD Ryzen 5 7520U / 8GB LPDDR5 / 512GB NVME SSD / 15.6″ FHD BRAND NEW LAPTOP,"Rs:187,000.00Rs:189,000.00or 3 XRs:69,813.33with",Out of Stock,https://mdcomputers.lk/product/asus-vivobook-go-15-e1504fa-amd-ryzen-5-7520u-8gb-lpddr5-512gb-nvme-ssd-15-6%e2%80%b3-fhd-brand-new-laptop/
ASUS ROG STRIX Z890-F Gaming WIFI DDR5 MOTHERBOARD,"Rs:189,000.00or 3 XRs:70,560.00with",Available / Check Site,https://mdcomputers.lk/product/asus-rog-strix-z890-f-gaming-wifi-ddr5-motherboard/
ASUS VIVOBOOK -CORE I5 13420H (13TH GEN) +16GB RAM / 512GB NVME SSD -BRAND NEW LAPTOP,"Rs:189,000.00or 3 XRs:70,560.00with",Out of Stock,https://mdcomputers.lk/product/asus-vivobook-core-i5-13420h-13th-gen-16gb-ram-512gb-nvme-ssd-brand-new-laptop/
GIGABYTE GEFORCE RTX5060TI EAGLE OC 16GB GRAPHIC CARD,"Rs:189,000.00or 3 XRs:70,560.00with",Out of Stock,https://mdcomputers.lk/product/gigabyte-geforce-rtx5060ti-eagle-oc-16gb-graphic-card/
APPLE IPHONE 14 PRO USED MOBILE PHONE – 256GB,"Rs:189,000.00Rs:195,000.00or 3 XRs:70,560.00with",Out of Stock,https://mdcomputers.lk/product/apple-iphone-14-pro-used-mobile-phone-256gb/
APPLE MACBOOK PRO 2020 – INTEL I7 16GB RAM 512GB SSD 13 INCH USED MACBOOK,"Rs:190,000.00Rs:198,000.00or 3 XRs:70,933.33with",Out of Stock,https://mdcomputers.lk/product/apple-macbook-pro-2020-intel-i7-16gb-ram-512gb-ssd-13-inch-used-macbook/
DELL INSPIRON BUSINESS 3030 i3-14100|8GB|512SSD|DOS (3y),"Rs:191,000.00or 3 XRs:71,306.67with",Available / Check Site,https://mdcomputers.lk/product/dell-inspiron-business-3030-i3-141008gb512ssddos-3y/
ASUS VIVOBOOK GO 15 E1504FA – AMD RYZEN 5 7520U / 16GB RAM / 512GB NVME SSD / 15.6″ FHD BRAND NEW LAPTOP,"Rs:192,000.00or 3 XRs:71,680.00with",Out of Stock,https://mdcomputers.lk/product/asus-vivobook-go-15-e1504fa-amd-ryzen-5-7520u-16gb-ram-512gb-nvme-ssd-15-6%e2%80%b3-fhd-brand-new-laptop/
"INTEL CORE ULTRA 9 PROCESSOR 285K 40MB Cache Up To 5.7 GHz(24 Threads , 24 Cores ) Desktop Processor (3 Years Warranty) -Without Box","Rs:194,500.00or 3 XRs:72,613.33with",Available / Check Site,https://mdcomputers.lk/product/intel-core-ultra-9-processor-285k-40mb-cache-up-to-5-7-ghz24-threads-24-cores-desktop-processor-3-years-warranty-without-box/
ASUS PRIME GeForce RTX™ 5060TI 8GB GDDR7 BRAND NEW GRAPHICS CARD,"Rs:194,500.00or 3 XRs:72,613.33with",Out of Stock,https://mdcomputers.lk/product/asus-prime-geforce-rtx-5060ti-8gb-gddr7-brand-new-graphics-card/
GIGABYTE GEFORCE RTX 5060 Ti EAGLE MAX OC 16GB BRAND NEW GRAPHIC CARD,"Rs:196,000.00Rs:198,000.00or 3 XRs:73,173.33with",Out of Stock,https://mdcomputers.lk/product/gigabyte-geforce-rtx-5060-ti-eagle-max-oc-16gb-brand-new-graphic-card/
HP Probook 440 G10 – CORE I5 13th Gen 14 Inch 8GB RAM 512GB NVME SSDBRAND NEW LAPTOP,"Rs:197,000.00Rs:199,000.00or 3 XRs:73,546.67with",Out of Stock,https://mdcomputers.lk/product/hp-probook-g10-i5-13th-gen-14-inch-8gb-ram-512gb-nvme-ssdbrand-new-laptp/
ZOTAC GAMING GEFORCE RTX 5060TI 8GB AMP BRAND NEW GRAPHIC CARD,"Rs:198,000.00or 3 XRs:73,920.00with",Out of Stock,https://mdcomputers.lk/product/zotac-gaming-geforce-rtx-5060ti-8gb-amp-brand-new-graphic-card/
ASUS VIVOBOOK 15 INTEL CORE I5 14TH – (120U) GEN – 8GB RAM – 512GB NVME M.2 SSD BRAND NEW LAPTOP,"Rs:198,000.00Rs:205,000.00or 3 XRs:73,920.00with",Out of Stock,https://mdcomputers.lk/product/asus-vivobook-15-intel-core-5-14th-120u-gen-8gb-512gb-nvme-m-2-ssd-brand-new-laptop/
ASUS ROG STRIX  X870-F GAMING WIFI MOTHERBOARD,"Rs:199,000.00or 3 XRs:74,293.33with",Available / Check Site,https://mdcomputers.lk/product/asus-rog-strix-x870-f-gaming-wifi-motherboard/
PNY GEFORCE RTX5060TI 16GB OC STEALTH MODE BRAND NEW GRAPHICS CARD,"Rs:199,000.00or 3 XRs:74,293.33with",Out of Stock,https://mdcomputers.lk/product/pny-geforce-rtx5060ti-16gb-oc-stealth-mode-brand-new-graphics-card-01-year-warranty/
ASROCK X870 TAICHI CREATOR BRAMD NEW MOTHERBOARD ( 03 Years Warranty ),"Rs:199,000.00Rs:205,000.00or 3 XRs:74,293.33with",Available / Check Site,https://mdcomputers.lk/product/asrock-x870-taichi-creator-bramd-new-mother/
PLAYSTATION 5 SLIM DISK EDITION CONSOLE 1TB,"Rs:200,000.00Rs:219,000.00or 3 XRs:74,666.67with",Out of Stock,https://mdcomputers.lk/product/playstation-5-slim-disk-edition-console-1tb/
ASUS VP32UQ 31.5 Inch 4K UHD (3840 X 2160) IPS BRAND NEW MONITOR ( 03 YEARS WARRANTY ),"Rs:203,500.00or 3 XRs:75,973.33with",Available / Check Site,https://mdcomputers.lk/product/asus-vp32uq-31-5-inch-4k-uhd-3840-x-2160-ips-brand-new-monitor-03-years-warranty/
ZOTAC GAMING GEFORCE AMP RTX4060TI 16GB BRAND NEW VGA,"Rs:204,000.00or 3 XRs:76,160.00with",Out of Stock,https://mdcomputers.lk/product/zotac-gaming-geforce-rtx-4060-ti-16gb-amp/
"AMD RYZEN 9 7950X3D (16 CORES, 32 THREADS) UP TO 5.7GHZ DESKTOP PROCESSOR","Rs:205,000.00or 3 XRs:76,533.33with",Available / Check Site,https://mdcomputers.lk/product/amd-ryzen-9-7950x3d-16-cores-32-threads-up-to-5-7ghz-desktop-processor/
